[
2	 , 10710	 , 200	 , -2.2594136214739575, 
2	 , 10746	 , 200	 , -2.121441888321782, 
2	 , 11034	 , 200	 , -4.018464839515881, 
2	 , 10908	 , 200	 , -0.04644363370070168, 
2	 , 10746	 , 200	 , -1.9080975627160794, 
2	 , 11322	 , 200	 , -6.668988968358254, 
2	 , 10962	 , 200	 , -2.774183488903771, 
2	 , 11088	 , 200	 , -0.5722892782054794, 
2	 , 11358	 , 200	 , -0.3155056268400568, 
2	 , 11088	 , 200	 , -0.1244280534112337, 
2	 , 10764	 , 200	 , -5.763774016783633E-4, 
2	 , 11178	 , 200	 , -1.02632551902051, 
2	 , 11088	 , 200	 , -0.008156366603990757, 
2	 , 10764	 , 200	 , -1.3753537157531066, 
2	 , 10764	 , 200	 , -1.0362537795394509, 
2	 , 10710	 , 200	 , -0.26584659299133107, 
2	 , 10746	 , 200	 , -2.1210417946682, 
4	 , 22560	 , 200	 , -1.4495792250134503, 
4	 , 22482	 , 200	 , -0.5794658474274181, 
4	 , 22680	 , 200	 , -0.07209144322871122, 
4	 , 21924	 , 200	 , -3.9348576150411922, 
4	 , 22218	 , 200	 , -0.15270560494278232, 
4	 , 23154	 , 200	 , -0.7551081408906575, 
4	 , 22482	 , 200	 , -7.410815226883299, 
4	 , 21978	 , 200	 , -0.02079657454654165, 
4	 , 22680	 , 200	 , -0.7715490641098901, 
4	 , 21780	 , 200	 , -9.752067620133758, 
4	 , 22086	 , 200	 , -2.1974192239237693, 
4	 , 21780	 , 200	 , -0.27216254615920804, 
4	 , 22248	 , 200	 , -0.14095908901485502, 
4	 , 22794	 , 200	 , -0.5539109818292546, 
4	 , 21924	 , 200	 , -1.0401273886574791, 
4	 , 22752	 , 200	 , -0.1796200655600094, 
4	 , 21816	 , 200	 , -0.2614091053905093, 
4	 , 21636	 , 200	 , -2.38440917260914, 
4	 , 21858	 , 200	 , -0.27216254615920804, 
4	 , 22488	 , 200	 , -0.8928930769222996, 
4	 , 21420	 , 200	 , -1.627948352256993, 
4	 , 22824	 , 200	 , -1.871992332996399, 
4	 , 22632	 , 200	 , -0.14417570653325623, 
4	 , 22302	 , 200	 , -0.0035896434155647263, 
4	 , 22122	 , 200	 , -0.9849807819470929, 
4	 , 22464	 , 200	 , -3.274370670822586, 
4	 , 22218	 , 200	 , -0.6632502904069634, 
4	 , 22176	 , 200	 , -1.1543187803130746, 
4	 , 22596	 , 200	 , -0.09269195002191256, 
4	 , 22392	 , 200	 , -2.7024435842526633, 
4	 , 21768	 , 200	 , -2.0304679330296933, 
4	 , 22716	 , 200	 , -0.3064748092512891, 
4	 , 22734	 , 200	 , -0.16276553680786782, 
4	 , 21438	 , 200	 , -1.6624207677126956, 
4	 , 22488	 , 200	 , -0.8942776200598889, 
4	 , 21912	 , 200	 , -0.5318456256833867, 
4	 , 21528	 , 200	 , -1.800592941094326, 
4	 , 21420	 , 200	 , -7.647162783249362, 
4	 , 21942	 , 200	 , -0.3765587881619397, 
4	 , 22590	 , 200	 , -0.14109181458475678, 
6	 , 33828	 , 200	 , -0.8901357097547531, 
6	 , 33210	 , 200	 , -4.380453826064479, 
6	 , 33642	 , 200	 , -2.79349247946142, 
6	 , 33576	 , 200	 , -1.2095125653965102, 
6	 , 33822	 , 200	 , -0.39183331359556023, 
6	 , 32454	 , 200	 , -0.33239075459423306, 
6	 , 33228	 , 200	 , -0.012315069528221681, 
6	 , 33696	 , 200	 , -0.04773793990023426, 
6	 , 32472	 , 200	 , -2.1387940225152593, 
6	 , 34200	 , 200	 , -0.7613654559851821, 
6	 , 34038	 , 200	 , -1.2677983420408523, 
6	 , 33786	 , 200	 , -0.04066811202627417, 
6	 , 33372	 , 200	 , -0.6439068993854347, 
6	 , 33018	 , 200	 , -0.1852641110160152, 
6	 , 32784	 , 200	 , -0.2540166839010951, 
6	 , 33270	 , 200	 , -0.09064836749270908, 
6	 , 33498	 , 200	 , -0.14432483217792585, 
6	 , 32388	 , 200	 , -0.37452660753861355, 
6	 , 33168	 , 200	 , -0.10105568716404305, 
6	 , 33198	 , 200	 , -1.4528816296804887, 
6	 , 33672	 , 200	 , -0.9126321604468639, 
6	 , 32994	 , 200	 , -0.053546186190883104, 
6	 , 33084	 , 200	 , -0.016673894335702585, 
6	 , 32634	 , 200	 , -3.1484451528002113, 
6	 , 33540	 , 200	 , -0.20308075103841813, 
6	 , 33498	 , 200	 , -0.04810529005426755, 
6	 , 34188	 , 200	 , -0.008710658269256662, 
6	 , 33462	 , 200	 , -0.11981989352583475, 
6	 , 32850	 , 200	 , -0.12393532902400663, 
6	 , 33162	 , 200	 , -0.7245059016021519, 
6	 , 32514	 , 200	 , -2.586076047009037, 
6	 , 33768	 , 200	 , -3.8655532463280725E-4, 
6	 , 33660	 , 200	 , -4.724018020143248, 
6	 , 33576	 , 200	 , -0.3409354333086352, 
6	 , 34152	 , 200	 , -0.14145340875716447, 
6	 , 33072	 , 200	 , -0.004635976044185584, 
6	 , 33372	 , 200	 , -0.4297739302895069, 
6	 , 32526	 , 200	 , -2.3100637158788073, 
6	 , 33042	 , 200	 , -0.11630393253693896, 
6	 , 33648	 , 200	 , -0.1425128246707941, 
10	 , 55746	 , 200	 , -0.5845836254116998, 
10	 , 53844	 , 200	 , -0.31130455144505537, 
10	 , 55506	 , 200	 , -2.1332399820566392, 
10	 , 56238	 , 200	 , -0.9191394684839236, 
10	 , 55782	 , 200	 , -0.016243029441245053, 
10	 , 54366	 , 200	 , -3.727958382248392, 
10	 , 53610	 , 200	 , -7.647162783249362, 
10	 , 54036	 , 200	 , -1.9388632106931631, 
10	 , 55824	 , 200	 , -0.28236750484240003, 
10	 , 55608	 , 200	 , -0.0327153825289347, 
10	 , 55566	 , 200	 , -6.781673122355672E-4, 
10	 , 54480	 , 200	 , -0.38560579391257155, 
10	 , 55836	 , 200	 , -4.841236763821507, 
10	 , 54888	 , 200	 , -0.11853832670585625, 
10	 , 54264	 , 200	 , -0.19710485875488798, 
10	 , 55284	 , 200	 , -0.09010388733749564, 
10	 , 54576	 , 200	 , -0.27216254615920804, 
10	 , 53994	 , 200	 , -1.8002837691378564, 
10	 , 56256	 , 200	 , -0.46826892143017373, 
10	 , 55698	 , 200	 , -0.00787102998489779, 
10	 , 55788	 , 200	 , -0.8343301491045807, 
10	 , 53982	 , 200	 , -1.0401273886574791, 
10	 , 56022	 , 200	 , -0.1408987785271836, 
10	 , 55854	 , 200	 , -1.0033972750990292, 
10	 , 55710	 , 200	 , -0.22789300974567472, 
10	 , 54594	 , 200	 , -0.27216254615920804, 
10	 , 55386	 , 200	 , -0.17338687305833222, 
10	 , 55692	 , 200	 , -0.746883547933194, 
10	 , 55404	 , 200	 , -0.033355600965017156, 
10	 , 55908	 , 200	 , -0.3196137100478138, 
10	 , 55074	 , 200	 , -0.16197004763449396, 
10	 , 56424	 , 200	 , -2.9444685658852103, 
10	 , 53838	 , 200	 , -2.10261127768894, 
10	 , 55182	 , 200	 , -0.03206713314708583, 
10	 , 55728	 , 200	 , -0.31872937806004575, 
10	 , 55278	 , 200	 , -1.912697364726172, 
10	 , 55842	 , 200	 , -4.014588621065286, 
10	 , 54420	 , 200	 , -0.1183582446111076, 
10	 , 53952	 , 200	 , -1.9326903401235966, 
10	 , 55914	 , 200	 , -0.027970889213592653, 
20	 , 108006	 , 200	 , -1.0401273886574791, 
20	 , 111300	 , 200	 , -0.004215709846584494, 
20	 , 109434	 , 200	 , -0.2476695162109931, 
20	 , 110418	 , 200	 , -0.14203877570395515, 
20	 , 107790	 , 200	 , -1.8459243694263106, 
20	 , 111648	 , 200	 , -0.006276078128217627, 
20	 , 110238	 , 200	 , -0.10410736167579927, 
20	 , 110544	 , 200	 , -0.08328851631030443, 
20	 , 107784	 , 200	 , -0.37452660753861355, 
20	 , 110922	 , 200	 , -0.12952740451023767, 
20	 , 110154	 , 200	 , -1.0908928783151466, 
20	 , 108846	 , 200	 , -0.6102924559364297, 
20	 , 111426	 , 200	 , -0.6957129155252937, 
20	 , 109614	 , 200	 , -0.13400736758179857, 
20	 , 108066	 , 200	 , -1.7522867468018544, 
20	 , 108390	 , 200	 , -0.5789267576039413, 
20	 , 109488	 , 200	 , -0.019813528532487582, 
20	 , 111312	 , 200	 , -0.5897479498451405, 
20	 , 111150	 , 200	 , -0.024965188165981977, 
20	 , 108672	 , 200	 , -1.0401273886574791, 
20	 , 110160	 , 200	 , -0.037868970360004604, 
20	 , 107718	 , 200	 , -0.37452660753861355, 
20	 , 110592	 , 200	 , -0.30750256678912113, 
20	 , 110142	 , 200	 , -0.0010947848312888278, 
20	 , 110574	 , 200	 , -0.14362273975278325, 
20	 , 111072	 , 200	 , -0.14214517467240595, 
20	 , 111642	 , 200	 , -1.6749959681782278, 
20	 , 110130	 , 200	 , -0.11673224474881996, 
20	 , 110784	 , 200	 , -0.14467803910096755, 
20	 , 110808	 , 200	 , -0.1488478942515229, 
20	 , 107700	 , 200	 , -0.37452660753861355, 
20	 , 108036	 , 200	 , -0.37452660753861355, 
20	 , 111072	 , 200	 , -0.2217304855230428, 
20	 , 111174	 , 200	 , -0.10723628616464859, 
20	 , 108738	 , 200	 , -0.20660449539167297, 
20	 , 109938	 , 200	 , -0.7912520444284933, 
20	 , 110418	 , 200	 , -0.6568986193293103, 
20	 , 107904	 , 200	 , -0.2680490678511969, 
20	 , 109500	 , 200	 , -0.10189477469856265, 
20	 , 111228	 , 200	 , -0.0018353288616960231, 
50	 , 274398	 , 200	 , -0.010392386837242069, 
50	 , 276234	 , 200	 , -0.1518970134103311, 
50	 , 274836	 , 200	 , -0.007328888882695291, 
50	 , 277014	 , 200	 , -0.14267146503301215, 
50	 , 275994	 , 200	 , -0.019015350869171128, 
50	 , 275004	 , 200	 , -0.038272058070107265, 
50	 , 277050	 , 200	 , -0.01352410605859628, 
50	 , 277614	 , 200	 , -0.052305724369827035, 
50	 , 276258	 , 200	 , -0.31052989458772673, 
50	 , 273384	 , 200	 , -0.01580138846109304, 
50	 , 277788	 , 200	 , -0.11121256565223193, 
50	 , 276108	 , 200	 , -0.34115588662289437, 
50	 , 277614	 , 200	 , -0.04231094551690392, 
50	 , 277992	 , 200	 , -0.03880202495740106, 
50	 , 277206	 , 200	 , -0.0028965169470228083, 
50	 , 273432	 , 200	 , -0.21740854004536625, 
50	 , 272874	 , 200	 , -0.09659977172424046, 
50	 , 275610	 , 200	 , -0.4110936719546738, 
50	 , 274080	 , 200	 , -0.004896665533550367, 
50	 , 278136	 , 200	 , -0.6743842861165238, 
50	 , 277992	 , 200	 , -0.21027548201608118, 
50	 , 277170	 , 200	 , -0.17312362421046565, 
50	 , 275490	 , 200	 , -0.6798609730258579, 
50	 , 277230	 , 200	 , -0.315455870988142, 
50	 , 273582	 , 200	 , -0.8664275855423106, 
50	 , 273414	 , 200	 , -0.009036157056070384, 
50	 , 273216	 , 200	 , -0.0738589022953489, 
50	 , 277410	 , 200	 , -0.0859933155360303, 
50	 , 278196	 , 200	 , -1.0054825791010453, 
50	 , 277758	 , 200	 , -0.17437075413510145, 
50	 , 276126	 , 200	 , -0.41912023202086035, 
50	 , 272778	 , 200	 , -0.36583293269246775, 
50	 , 276642	 , 200	 , -0.0036398759284471914, 
50	 , 274122	 , 200	 , -0.016632955281175928, 
50	 , 273714	 , 200	 , -0.37045317142243345, 
50	 , 277188	 , 200	 , -0.006355688712018369, 
50	 , 277062	 , 200	 , -0.13569842565812795, 
50	 , 276354	 , 200	 , -0.11086339403910511, 
50	 , 275928	 , 200	 , -0.024405072615405386, 
50	 , 275166	 , 200	 , -0.7330630206147161, 
100	 , 554298	 , 200	 , -0.0030613134648224596, 
100	 , 553794	 , 200	 , -0.10194788892170106, 
100	 , 546516	 , 200	 , -0.019623511327722484, 
100	 , 550824	 , 200	 , -0.1314075773971562, 
100	 , 550458	 , 200	 , -0.0019916189172034006, 
100	 , 552150	 , 200	 , -0.046460942845567725, 
100	 , 548190	 , 200	 , -0.19829853665463165, 
100	 , 553362	 , 200	 , -0.014591339097686094, 
100	 , 553836	 , 200	 , -0.029718787823067434, 
100	 , 554502	 , 200	 , -3.576302628396458E-4, 
100	 , 552150	 , 200	 , -0.0037161598039747975, 
100	 , 547758	 , 200	 , -0.009712141277843542, 
100	 , 553668	 , 200	 , -0.12652709093325107, 
100	 , 553134	 , 200	 , -0.004850022569603536, 
100	 , 552678	 , 200	 , -0.004880337177280757, 
100	 , 550704	 , 200	 , -0.16920588933330122, 
100	 , 553932	 , 200	 , -0.002798490350164538, 
100	 , 551310	 , 200	 , -0.009026493942268973, 
100	 , 554826	 , 200	 , -0.009725049462904554, 
100	 , 554760	 , 200	 , -7.5182545150486E-4, 
100	 , 545946	 , 200	 , -0.018125486447856408, 
100	 , 548100	 , 200	 , -0.0060096053813089925, 
100	 , 554532	 , 200	 , -0.003002897795107427, 
100	 , 546132	 , 200	 , -0.07982867046773187, 
100	 , 554586	 , 200	 , -0.2887308454351128, 
100	 , 555078	 , 200	 , -0.003331976975303617, 
100	 , 552564	 , 200	 , -0.13795966104686455, 
100	 , 555486	 , 200	 , -0.004186847538476209, 
100	 , 553956	 , 200	 , -0.13134448457512404, 
100	 , 550308	 , 200	 , -3.7629309434262256E-4, 
100	 , 553356	 , 200	 , -0.0052370695603880715, 
100	 , 554976	 , 200	 , -0.11461224215524127, 
100	 , 549864	 , 200	 , -0.004283625737556626, 
100	 , 552732	 , 200	 , -0.03645568202908589, 
100	 , 552810	 , 200	 , -0.0016334622734070314, 
100	 , 550974	 , 200	 , -1.177181539675912E-5, 
100	 , 553140	 , 200	 , -0.04511512884093719, 
100	 , 547908	 , 200	 , -0.07119830836762545, 
100	 , 548874	 , 200	 , -0.001890987947043466, 
100	 , 551280	 , 200	 , -0.14400659260007076, 
150	 , 826782	 , 200	 , -0.1489140665818975, 
150	 , 822366	 , 200	 , -0.001832745279128818, 
150	 , 830286	 , 200	 , -0.012212153484665264, 
150	 , 824574	 , 200	 , -0.021920960552017556, 
150	 , 825144	 , 200	 , -0.09966209566987608, 
150	 , 825948	 , 200	 , -0.011395013526970914, 
150	 , 831630	 , 200	 , -0.026849788334920573, 
150	 , 831468	 , 200	 , -0.030645391570525468, 
150	 , 828870	 , 200	 , -0.030405905006354695, 
150	 , 830820	 , 200	 , -0.20037497998890563, 
150	 , 826980	 , 200	 , -0.0012079817977226706, 
150	 , 825678	 , 200	 , -0.018670036032678174, 
150	 , 824922	 , 200	 , -0.009210667424693494, 
150	 , 828996	 , 200	 , -0.04343897180833693, 
150	 , 830658	 , 200	 , -7.665549947725199E-6, 
150	 , 823266	 , 200	 , -0.030950247828274338, 
150	 , 818622	 , 200	 , -0.010158797593545134, 
150	 , 827796	 , 200	 , -2.0444870826247355E-4, 
150	 , 826128	 , 200	 , -7.108377558680809E-5, 
150	 , 828348	 , 200	 , -0.008789157216349949, 
150	 , 827790	 , 200	 , -0.0875200095036917, 
150	 , 829806	 , 200	 , -0.002633464371321753, 
150	 , 827016	 , 200	 , -0.017509344063894063, 
150	 , 829752	 , 200	 , -0.14778367625042613, 
150	 , 825192	 , 200	 , -0.17811589940233408, 
150	 , 824322	 , 200	 , -0.014794249609739308, 
150	 , 825534	 , 200	 , -0.01641755716727019, 
150	 , 831222	 , 200	 , -0.03480263056000514, 
150	 , 830550	 , 200	 , -4.816456348101724E-6, 
150	 , 813276	 , 200	 , -0.2172139811141694, 
150	 , 828330	 , 200	 , -0.039762720931785886, 
150	 , 829158	 , 200	 , -0.009431514809205824, 
150	 , 824484	 , 200	 , -0.01734340081310077, 
150	 , 827322	 , 200	 , -0.025772032513765798, 
150	 , 828144	 , 200	 , -0.0013337035604425805, 
150	 , 824298	 , 200	 , -0.010569471251397868, 
150	 , 821730	 , 200	 , -0.005164043726486982, 
150	 , 830496	 , 200	 , -5.435049614261243E-4, 
150	 , 830238	 , 200	 , -2.5916057537209267E-4, 
150	 , 827226	 , 200	 , -7.808697262256816E-4, 
200	 , 1106694	 , 200	 , -4.590823716450193E-4, 
200	 , 1104048	 , 200	 , -0.00352479520701624, 
200	 , 1107672	 , 200	 , -0.016023063850915446, 
200	 , 1102122	 , 200	 , -0.003625069682837675, 
200	 , 1095906	 , 200	 , -0.0014606578894636034, 
200	 , 1106028	 , 200	 , -0.024377959590112484, 
200	 , 1107612	 , 200	 , -0.012946664196491035, 
200	 , 1103592	 , 200	 , -0.014591156558850835, 
200	 , 1104912	 , 200	 , -0.0015498348815383644, 
200	 , 1109928	 , 200	 , -0.012302739859655382, 
200	 , 1104708	 , 200	 , -6.889657145891026E-4, 
200	 , 1108230	 , 200	 , -3.7293891941133934E-4, 
200	 , 1096494	 , 200	 , -2.944489348950841E-5, 
200	 , 1109106	 , 200	 , -0.003665228035744414, 
200	 , 1096284	 , 200	 , -0.0054078931023267855, 
200	 , 1097346	 , 200	 , -0.0036033841837124626, 
200	 , 1107420	 , 200	 , -0.024991365608219084, 
200	 , 1106172	 , 200	 , -0.001381006487156536, 
200	 , 1106460	 , 200	 , -0.004762824893608176, 
200	 , 1104846	 , 200	 , -0.003138752465933726, 
200	 , 1107210	 , 200	 , -0.010820623897294138, 
200	 , 1106568	 , 200	 , -0.02590682132564908, 
200	 , 1108770	 , 200	 , -0.005817339343876822, 
200	 , 1092312	 , 200	 , -0.01823971303250363, 
200	 , 1103556	 , 200	 , -0.013429305840411116, 
200	 , 1103352	 , 200	 , -0.05783757100539933, 
200	 , 1104558	 , 200	 , -0.03705211021889402, 
200	 , 1098060	 , 200	 , -0.002142775187195925, 
200	 , 1108746	 , 200	 , -0.0047579554746816815, 
200	 , 1105326	 , 200	 , -4.681063134136185E-4, 
200	 , 1107204	 , 200	 , -2.5758448286358636E-5, 
200	 , 1105518	 , 200	 , -0.003976142026882673, 
200	 , 1108218	 , 200	 , -0.021666023610946834, 
200	 , 1106052	 , 200	 , -0.001979001420944845, 
200	 , 1107048	 , 200	 , -6.615160297525496E-5, 
200	 , 1100670	 , 200	 , -0.0024936470627819106, 
200	 , 1107270	 , 200	 , -7.565706982459579E-4, 
200	 , 1100862	 , 200	 , -0.017123135378416112, 
200	 , 1104936	 , 200	 , -0.023663185389101067, 
200	 , 1106550	 , 200	 , -0.05043521459671038, 
250	 , 1381116	 , 200	 , -0.012447643650020955, 
250	 , 1373616	 , 200	 , -3.462576736552395E-7, 
250	 , 1378704	 , 200	 , -2.0314175309445951E-4, 
250	 , 1383816	 , 200	 , -1.921584984307613E-6, 
250	 , 1371636	 , 200	 , -0.018612798186687794, 
250	 , 1377186	 , 200	 , -1.1338567230230161E-4, 
250	 , 1387728	 , 200	 , -0.006168849056310819, 
250	 , 1380774	 , 200	 , -1.3916503649669876E-5, 
250	 , 1371102	 , 200	 , -0.013820734907673927, 
250	 , 1380492	 , 200	 , -0.003198839214783008, 
250	 , 1384602	 , 200	 , -2.079928609151646E-4, 
250	 , 1382430	 , 200	 , -2.1067276752797972E-4, 
250	 , 1384014	 , 200	 , -0.03363075927972098, 
250	 , 1382298	 , 200	 , -0.0032225633503407476, 
250	 , 1374762	 , 200	 , -0.0072917713177761585, 
250	 , 1380450	 , 200	 , -0.002620856412097662, 
250	 , 1380798	 , 200	 , -0.005451657789349041, 
250	 , 1378386	 , 200	 , -0.01921347417153267, 
250	 , 1382676	 , 200	 , -0.03351334847009211, 
250	 , 1361196	 , 200	 , -0.004330769968021475, 
250	 , 1385694	 , 200	 , -1.3017314139840305E-4, 
250	 , 1379214	 , 200	 , -0.08395992161121316, 
250	 , 1383372	 , 200	 , -4.8644717464171877E-4, 
250	 , 1386360	 , 200	 , -1.2893942841792553E-5, 
250	 , 1385574	 , 200	 , -0.0024641289882012334, 
250	 , 1380384	 , 200	 , -0.011172332743002356, 
250	 , 1382292	 , 200	 , -1.7006445734729485E-4, 
250	 , 1379886	 , 200	 , -6.092263785915907E-5, 
250	 , 1360764	 , 200	 , -0.0038707337655466837, 
250	 , 1360914	 , 200	 , -0.00393751150685612, 
250	 , 1385106	 , 200	 , -5.663724232009248E-7, 
250	 , 1385544	 , 200	 , -0.0014048559393437647, 
250	 , 1376994	 , 200	 , -0.006593534524823622, 
250	 , 1378482	 , 200	 , -0.0012883860535100875, 
250	 , 1364868	 , 200	 , -0.004506001527171053, 
250	 , 1383078	 , 200	 , -0.0023492592259674503, 
250	 , 1383672	 , 200	 , -0.02175566200473674, 
250	 , 1369530	 , 200	 , -0.01084242231490435, 
250	 , 1385490	 , 200	 , -0.04010022436503975, 
250	 , 1380612	 , 200	 , -0.08702455695245948, 
300	 , 1649346	 , 200	 , -0.004366363324133469, 
300	 , 1652610	 , 200	 , -0.029492612860505415, 
300	 , 1656306	 , 200	 , -0.011172332743002356, 
300	 , 1656504	 , 200	 , -0.008307914655348652, 
300	 , 1657320	 , 200	 , -4.7722791441251824E-4, 
300	 , 1659720	 , 200	 , -0.0024139445419714307, 
300	 , 1646334	 , 200	 , -0.1822089543423281, 
300	 , 1651992	 , 200	 , -0.001436451179974732, 
300	 , 1661004	 , 200	 , -7.829148456063717E-5, 
300	 , 1660230	 , 200	 , -0.008070399586889916, 
300	 , 1651644	 , 200	 , -0.08481248535655148, 
300	 , 1654530	 , 200	 , -4.1280620203392273E-4, 
300	 , 1652268	 , 200	 , -0.0029299618000683497, 
300	 , 1654968	 , 200	 , -1.8117853553308532E-4, 
300	 , 1653900	 , 200	 , -0.011154000465104997, 
300	 , 1663176	 , 200	 , -0.002548267374363012, 
300	 , 1643400	 , 200	 , -0.028070135215645057, 
300	 , 1658070	 , 200	 , -0.03158678897470634, 
300	 , 1645140	 , 200	 , -0.01684991594276709, 
300	 , 1654512	 , 200	 , -0.017453915393293138, 
300	 , 1645134	 , 200	 , -0.03259447487034276, 
300	 , 1655004	 , 200	 , -1.7983857999143918E-5, 
300	 , 1633518	 , 200	 , -0.004494355663957992, 
300	 , 1659462	 , 200	 , -1.902390995130411E-4, 
300	 , 1659744	 , 200	 , -0.04128183486465756, 
300	 , 1656288	 , 200	 , -0.0016235485263469385, 
300	 , 1653978	 , 200	 , -6.75609858906711E-5, 
300	 , 1638522	 , 200	 , -0.008088100703863439, 
300	 , 1653726	 , 200	 , -2.687927891825519E-4, 
300	 , 1658928	 , 200	 , -3.496569185243058E-5, 
300	 , 1660572	 , 200	 , -0.0036146214803802696, 
300	 , 1658022	 , 200	 , -7.111318802383261E-4, 
300	 , 1662696	 , 200	 , -0.0551063267282564, 
300	 , 1659996	 , 200	 , -5.497347429120312E-4, 
300	 , 1658400	 , 200	 , -0.05223287821365023, 
300	 , 1662744	 , 200	 , -6.306728818745079E-4, 
300	 , 1655658	 , 200	 , -0.014519440541228225, 
300	 , 1659888	 , 200	 , -0.038484463844159635, 
300	 , 1658652	 , 200	 , -0.0014845281323852683, 
300	 , 1655436	 , 200	 , -0.011601195432498965, 
350	 , 1940940	 , 200	 , -0.004368738427132886, 
350	 , 1932294	 , 200	 , -2.0444870826247355E-4, 
350	 , 1923516	 , 200	 , -2.757170574996876E-4, 
350	 , 1938192	 , 200	 , -0.01026106187618351, 
350	 , 1929534	 , 200	 , -0.0019527179268867473, 
350	 , 1927110	 , 200	 , -2.689070428523766E-4, 
350	 , 1928868	 , 200	 , -2.0280182860724645E-6, 
350	 , 1931928	 , 200	 , -4.918642100723415E-4, 
350	 , 1925376	 , 200	 , -0.013498020553368156, 
350	 , 1923618	 , 200	 , -0.0041745619310081345, 
350	 , 1925940	 , 200	 , -0.004283625737556626, 
350	 , 1934496	 , 200	 , -0.012777420941120797, 
350	 , 1936446	 , 200	 , -0.016773041534080914, 
350	 , 1941366	 , 200	 , -0.03709892542167907, 
350	 , 1932924	 , 200	 , -1.467864642498496E-4, 
350	 , 1929156	 , 200	 , -2.0871862698325273E-5, 
350	 , 1933758	 , 200	 , -0.0016918396042447223, 
350	 , 1940910	 , 200	 , -1.8828057416784625E-4, 
350	 , 1929258	 , 200	 , -9.139065849246334E-4, 
350	 , 1941654	 , 200	 , -1.7096720841823148E-6, 
350	 , 1932762	 , 200	 , -0.012663082963914508, 
350	 , 1924542	 , 200	 , -6.334313714137784E-5, 
350	 , 1933470	 , 200	 , -0.0031618071016899897, 
350	 , 1941474	 , 200	 , -0.004819222526884698, 
350	 , 1936770	 , 200	 , -0.012824695065991615, 
350	 , 1933086	 , 200	 , -0.012919812676675536, 
350	 , 1914894	 , 200	 , -0.006886067599190257, 
350	 , 1940034	 , 200	 , -0.0029660873226894538, 
350	 , 1930152	 , 200	 , -0.00567042972447683, 
350	 , 1929816	 , 200	 , -0.001436451179974732, 
350	 , 1928964	 , 200	 , -1.6791900613156137E-4, 
350	 , 1931376	 , 200	 , -9.012692516349107E-4, 
350	 , 1934976	 , 200	 , -0.011828088915218336, 
350	 , 1938228	 , 200	 , -0.001303334019447979, 
350	 , 1941696	 , 200	 , -0.0023206174140901377, 
350	 , 1920606	 , 200	 , -0.010201093577299519, 
350	 , 1930596	 , 200	 , -0.006487193732282501, 
350	 , 1941390	 , 200	 , -0.006754949782515014, 
350	 , 1933932	 , 200	 , -4.957318589255945E-4, 
350	 , 1939098	 , 200	 , -0.003342666464726623, 
400	 , 2204232	 , 200	 , -0.0012079817977226706, 
400	 , 2206506	 , 200	 , -0.001807390119980619, 
400	 , 2208906	 , 200	 , -0.0015401786344019105, 
400	 , 2192262	 , 200	 , -0.0440163844871177, 
